,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
3740,2/19/2017,0.0,,0.0,0.0,0.0
3749,2/20/2017,1039487.0,,1965.0,2108.0,1933.0
3758,2/21/2017,2310914.0,,4143.0,4315.0,4047.0
3767,2/22/2017,1893267.0,,3318.0,3561.0,3210.0
3776,2/23/2017,1718394.0,,3035.0,3016.0,2971.0
3785,2/24/2017,1799343.0,,3023.0,3126.0,2905.0
3794,2/25/2017,491448.0,,953.0,820.0,898.0
3803,2/26/2017,0.0,,0.0,0.0,0.0
3812,2/27/2017,2554774.0,,4191.0,4152.0,3919.0
3821,2/28/2017,2082653.0,,3323.0,3619.0,3308.0
3830,3/1/2017,1898832.0,,3508.0,3451.0,3392.0
3839,3/2/2017,1977281.0,,3378.0,3320.0,3303.0
3848,3/3/2017,1900945.0,,3069.0,3357.0,3006.0
3857,3/4/2017,472886.0,,952.0,956.0,912.0
3866,3/5/2017,0.0,,0.0,0.0,0.0
3875,3/6/2017,2533180.0,,4188.0,4422.0,4100.0
3884,3/7/2017,2041756.0,,3331.0,3654.0,3302.0
3893,3/8/2017,1881881.0,,3020.0,3311.0,3002.0
3902,3/9/2017,1770084.0,,2872.0,3288.0,2849.0
3911,3/10/2017,1867763.0,,3060.0,3309.0,3022.0
3920,3/11/2017,480461.0,,906.0,978.0,863.0
3929,3/12/2017,0.0,,0.0,0.0,0.0
3938,3/13/2017,2261728.0,,3697.0,4218.0,3657.0
3947,3/14/2017,1864329.0,,3101.0,3654.0,3030.0
3956,3/15/2017,1761810.0,,2912.0,3218.0,2896.0
3965,3/16/2017,1725151.0,,2882.0,3071.0,2841.0
3974,3/17/2017,1706305.0,,2795.0,3162.0,2762.0
3983,3/18/2017,411973.0,,849.0,937.0,841.0
3992,3/19/2017,,,,,
4001,3/20/2017,2387737.0,,4113.0,4432.0,3868.0
4010,3/21/2017,2016889.0,,3435.0,3837.0,3306.0
4019,3/22/2017,1811392.0,,3056.0,3379.0,2968.0
4028,3/23/2017,1647944.0,,2766.0,3226.0,2764.0
4037,3/24/2017,1656309.0,,2737.0,3320.0,2699.0
4046,3/25/2017,435661.0,,816.0,983.0,801.0
4055,3/26/2017,0.0,,0.0,0.0,0.0
